company_dunsum,avg_fed_contract,top1_dunsnumber,top2_dunsnumber,top3_dunsnumber,top4_dunsnumber,top5_dunsnumber,top1_avg_fed_contract,top2_avg_fed_contract,top3_avg_fed_contract,top4_avg_fed_contract,top5_avg_fed_contract
31689185,27208,42710376,22576719,27435366,187964465,125623327,27209.6,27201.47,27215,27200,27218
32456271,9297.25,112547158,945556970,25230066,112040022,15279024,9298.44,9295,9300,9289.605,9288.09
32516500,4030,827092193,968902973,601000560,783146454,1009872,4034.2533333333,4025.17,4025,4023.78,4036.87
33555307,NA,,,,,,,,,,
33596555,500,962656935,197522659,74385654,793422213,4220726,500,500,500,500,500
37945670,5421,9712506,157288689,793477514,125170639,805297983,5419.16,5417,5425,5427.5,5427.66
37956694,6399.6,831437764,16838414,800992203,58112095,126595235,6400,6400,6401,6397.115,6404
38975372,82969.06,965216026,785086997,65705147,949179162,76854116,82973.3333333333,83006.76,83016.0916666667,82920,83048.9666666667
39345883,57126.99,949689772,42405446,829680008,20996562,112090779,57150.8883333333,57163.89,57085,57200,57033.7666666667
39926014,82342.785,120816285,807467217,118864917,1776608,116809976,82410.84,82259,82258.215,82196.8166666667,82496.5
40699777,9600,929669869,793639345,112789383,176329795,173550745,9600,9600,9599,9604.4,9608.01
40750317,15000,946845393,139328160,55468656,71681691,121818595,15000,15000,15000,15000,15000
40756496,8900,20658394,193803103,99903148,5740113,144807240,8899.45,8898.8,8904,8895.26,8905.13
40861601,NA,,,,,,,,,,
41498149,358,41512187,130492036,621412506,119623770,71636252,358.065,358.3333333333,350,350,350
41751546,24411.51,78312008,63369219,2167872,37407777,78727030,24414.9,24400,24395.84,24438.83,24470
42451981,311518.1,122502961,832834043,176488646,78508346,70966341,311464.062,311672.853333333,311774.884,311839.29,311937.172
42895474,5000,73136975,833258663,965309172,12298886,143845761,5000,5000,5000,5000,5000
43762501,18000,828995816,800979213,78777254,604821363,60534112,18000,18000,18000,18000,18000
44535722,NA,,,,,,,,,,
44562747,5383.25,961791568,184041692,77222847,790345235,66288713,5382,5382,5385,5380.88,5390.58
44659688,262542.865,63137772,9066481,828989418,929918019,97021567,262450.05,262369.658333333,262748.708,262754.7,262325.338333333
45676619,20085,807928536,832006733,97098479,868949355,79322723,20085,20073.3333333333,20097.6666666667,20098.52,20104.42
45800765,8064937.67,136721250,83654434,123415163,11771664,65708786,8062764.636,8056093,8055096.8175,8079217.71,8128990.175
46542460,1500,131655532,827461778,613921209,112252817,968020045,1500,1500,1500,1500,1500
46953154,50211.17,25487950,140757399,120240127,801957023,606444735,50212.5,50209.2166666667,50206.965,50218.51,50193.5175
47155168,-718.22,1707058,69929842,37794810,786474093,122711042,-725.17,-705.1633333333,-735,-697.02,-695
47830323,10384,808182919,152212259,26242037,135192024,180529000,10384,10381,10389.9066666667,10393.18,10398.21
48755628,95008.57,131003563,929187425,784329471,138388090,39402086,95000,95000,94994.1666666667,95044.7116666667,95062.4166666667
48797252,246480.98,140039392,808986207,1774736,606727402,2140390,246620.222,246254,246734.466666667,246736.386666667,246751.368333333
49877988,74574.285,613866735,966818838,939063293,195188995,798759700,74569.68,74554.125,74600.44,74525.2,74520.1
50573450,670234.085,14706365,75013938,145452954,2360535,791340693,670172.713333333,670106.982,671297,671551.45,668431.78
51263309,8360,8056202,2147858,87284659,56101071,177960275,8361.77,8357.428,8355,8365.02,8354.36
51416097,5471.2,118809987,152082111,175399369,77014405,196167456,5472,5472.125,5470,5469.64,5466.6666666667
52444478,97500,13004192,105243328,1776418,150585081,147962653,97534.6333333333,97454.1633333334,97557.2166666667,97637.5966666667,97360
53505111,5149.93,38798468,177079394,825512197,602878741,11170206,5150,5150,5149.1666666667,5150.965,5152.74
53524336,252545,131416138,226436996,81970423,798622911,360546816,252507.88,252387.36,252729.74,252249.7575,253000
54252405,6635,828280425,51281673,76599604,5207816,109147975,6634.845,6642,6643.18,6643.39,6625.2
55115198,107769.67,72149557,12895066,830715400,926453077,2277721,107873,107628.5775,107950,108000,108036.78
55174472,6000,609355532,805574261,831846568,859705670,860079714,6000,6000,6000,6000,6000
56101071,8365.02,2495406,61797999,172774890,8056202,92390025,8365.9166666667,8367.59,8368,8361.77,8370
56707714,439,183362482,11296159,21411510,20781977,196148209,442.15,434.5,446.48,431.26,430
57721983,10100,806731048,879400992,107530594,36461556,12112496,10103,10103.02,10095,10092.98,10091.2175
57987726,15102.5,67895673,37246639,34348172,40743247,160385097,15096.6,15119.85,15120,15084.33,15124.47
58121013,8949.15,808260884,16180445,61548707,30210465,59937979,8949.7616666667,8950,8950,8950,8950
58195652,2201.23,800189818,837549708,958108599,4201522,100363840,2200,2200,2200,2193.485,2209.02
59658150,3510,1773183,152246927,104065255,11083102,37202538,3510.3,3509,3518,3500.88,3500
59691766,4900,361218790,832896224,79097669,137521790,926534835,4900,4900,4900.5,4897.78,4902.45
60783156,9218,946594108,140454203,803663421,42744649,40316585,9217.845,9213.29,9224,9227.5,9208
61835039,NA,,,,,,,,,,
61994364,9639.08,620982249,81040214,44660710,22555028,1212471,9639.75,9637.93,9640.4666666667,9637.5,9637
62048012,5800,11266673,942002309,121406151,196022438,3034142,5800,5800,5800,5799,5799
62052253,89327.21,2853661,618467547,809678782,6980080,59003830,89330.8566666667,89332.15,89312.9616666667,89374.7525,89417.7916666667
62506134,40342.57,805613556,847991049,168540677,115715877,879065753,40329.33,40357,40361.4333333333,40319.4,40307.3666666667
63145254,145026.03,159992981,868295411,102254237,53303079,21717889,144953.35,144930,145125,145136.971666667,145148.148333333
63654341,14703.25,141874615,807031930,361457539,103292459,149983632,14700,14708,14691.606,14715.27,14683.5
64818269,106480.45,11667748,10613975,832341536,829312243,361594120,106489.13,106439.175,106522.368,106525,106405.74
66695058,1770775.22,194737490,178806928,170161595,62046974,45790383,1771155.42166667,1770091.2575,1775070.14666667,1775264.80333333,1765461.34833333
67485672,11066,199077561,197495026,360619824,2374692,11588530,11060,11073,11055.51,11084.9666666667,11085.83
67486050,1299.48,3158979,800436268,46825977,967974150,2155232,1299.75,1300,1300,1300,1302
68692623,3300,607823812,809166614,53245098,167381602,80593163,3300,3300,3300,3302,3303.64
68714484,12482.49,126137004,556193670,57266298,830219627,625772145,12486.135,12490.3,12472.04,12500,12500
70282561,29250,609531983,75150847,11924335,189246791,79248545,29250,29241.8333333333,29240.15,29265.42,29232
70283587,6153.795,135246283,85645380,112614151,877683243,1315613,6154.2,6155,6151.6,6156,6150
72098960,5400,84194018,192879190,37364879,63063747,190120415,5400,5400,5400,5400,5400
74362674,4980,948396890,19241129,830992090,808501931,605055300,4984.08,4985.13,4974.87,4988,4971.825
75172270,5407.5,964967090,84194018,192879190,72098960,37364879,5411.095,5400,5400,5400,5400
75295246,10131.5,830063496,11831591,48962393,613795293,177845190,10133.22,10129.71,10135,10139.9833333333,10140
77703346,8875,177959483,48052674,87085593,958167942,11544673,8875,8874.125,8877.42,8871.9533333333,8870.46
77964380,7800,805599359,962718206,149250016,69029635,362286288,7800,7800,7800,7797.95,7804.32
78276534,NA,,,,,,,,,,
78351498,149910,807299334,99403511,37358491,58149118,21407142,149927.6725,149850,149990.66,149826.332,149999.99
78400257,170988.89,1826627,843643615,137391538,71642743,829007504,170809.666,171317.666666667,170510,170508.9,170255
78407114,4378.26,792746567,793477621,78862076,95512708,6645683,4380,4380,4380,4375,4375
78444492,6000,609355532,805574261,831846568,859705670,860079714,6000,6000,6000,6000,6000
78445261,18534.85,824951529,8236200,964033013,11695434,836102517,18534.5,18538,18544,18525,18549.9
78451110,207989.91,838195303,56135924,620655704,1643170,95471327,208000,208080,208300.38,207555.495,208591.266666667
78456397,31040,175119569,45805590,53504598,91579599,869190355,31023.708,31007.06,31100,31100.2483333333,31106.75
78465065,65262.24,12296559,927380741,12132783,101334043,64297153,65209.305,65189,65358,65360.995,65112.8866666667
78470714,18199,5085972,36772036,31344984,785027918,807918628,18195.67,18202.954,18215.4,18215.94,18216.305
78483126,58335.52,874469443,86426244,20840575,144451671,161183116,58325,58318.275,58300,58397.778,58425.5
78508346,311839.29,176488646,70966341,832834043,175931687,42451981,311774.884,311937.172,311672.853333333,312031.883333333,311518.1
78510834,36400,96423819,61816567,962110057,798315149,957350804,36393.48,36380,36425,36372.255,36436.25
78522379,35000,962675570,189658888,804611114,787994912,127014558,35000,35000,35000,35000,35000
78532617,375,41763913,128686982,85891000,625368907,130492036,375,374,385.48,386.785,358.3333333333
78537606,7654.68,962916144,615319246,175526219,79099274,136938466,7653.6,7653.495,7650.4,7650,7660
78544523,NA,,,,,,,,,,
78545203,31705,969236566,504531997,617338850,621904622,603066192,31701.5566666667,31750,31763.785,31773.22,31779.34
78567533,44850,146761528,49917784,615063518,831354290,807373535,44850,44861,44875,44822.85,44771.5
78596547,17767.26,187244269,361448400,824939412,132086427,180689242,17767.605,17767.8625,17764.04,17772.92,17780.2833333333
78619771,47760.5,32833303,831060751,363031352,155421100,71037287,47763.94,47772.5,47740.2,47781.6533333334,47727.225
78622333,6300,67503300,195567610,620404728,38891261,807265467,6300,6300,6300,6300,6300
78625046,10898.25,790645188,809197218,962163072,137469768,77070449,10899.5,10900,10902,10891.825,10889.7033333333
78625075,620933.88,59488945,780779901,78789775,613561562,879337913,622618.333333333,619142.4975,623417.865,623628.195,617950.62
78625769,42689,2334084,169513108,19216626,620765123,183187152,42688.29,42685.88,42700,42676,42715.14
78628874,5775,36333650,78852722,27682587,809746014,809561541,5776,5773.6,5766.6666666667,5783.73,5763
78632560,411416.74,961586448,825821754,68528376,797217965,831443465,411630,411757.154,411017.953333333,411000,410884.8
78652615,5717084.885,789484594,103730974,807861547,196189385,827895850,5714246.91166667,5713525.5,5721547.5,5700639,5695915.09
78664718,10871,797610680,10113913,11320561,38475596,959734617,10871.375,10872.68,10875,10878,10863.07
78667168,NA,,,,,,,,,,
78667609,NA,,,,,,,,,,
78667825,77675,32284619,830172024,78478027,169783797,805610438,77694.5416666667,77706,77717,77605.625,77748.5666666667
78669455,44459.68,968423645,120929117,1503010,56685530,806933284,44459.68,44462.94,44455.95,44449.5916666667,44475.83
78675538,224916,843186818,605055235,194578076,153882816,1663012,224900,224959.333333333,225033.01,224790.875,224560.29
78683939,NA,,,,,,,,,,
78686098,12250,828522024,800609286,183688365,3473345,828637202,12257.136,12257.2,12260,12239.3633333333,12230
78690623,7500,7885403,966244584,808433275,69783561,781824227,7500,7500,7500,7500,7500
78700749,75625,963552992,85660256,782594006,166468777,154332084,75617.79,75687.275,75698.75,75512.22,75498.9566666667
78710821,12841.88,627857444,17639613,37196185,800027414,824847503,12839.89,12838,12835,12850,12854.5
78716494,17016.695,783943686,46353934,176710804,78804674,965244593,17031.675,17000,17000,17000,17000
78719360,66000,172213915,72595457,173503806,627873615,147811330,66000,65992.855,66020.96,65964.75,65928.97
78721456,34265,60704830,116279183,1854314,17077215,831148999,34280.358,34288.412,34236,34294.7,34300
78724450,34989.6,3300043,191411016,606959935,61275608,962675570,34986,34984.3475,34998,34999.8,35000
78726807,16704.11,78368844,1344506,962013053,103205857,960215085,16704,16701.87,16700,16700,16714.2383333333
78728091,1036017.5,833203743,147974112,134465322,156326167,605104512,1037185.64,1037927.44,1039928.49,1040031.85,1029023.08
78731398,78263.35,119704351,799035746,5103494,53380457,24770851,78229.742,78120.7583333333,78118.445,78102.5,78445
78735205,154369,116207978,186641259,69293090,969765333,606232080,154392.876666667,154473.92,154551.135,154603.18,154723.285
78736721,56040,78519715,68211283,2022655,121360627,939243655,56040,56040.626,55975.5583333333,55973.355,55959.04
78736892,361331.75,801562554,126483903,963512202,118870583,161132204,361323.168,361573.85,360997.5,361707.18,361858.8
78749263,11850,51674583,52781812,830533548,30266092,68073360,11849.5,11853.34,11860,11860.33,11864.6275
78749701,5016,6370472,55930606,54609664,621213763,62738521,5016.65,5017.92,5020,5020,5020.8
78755297,43993,45798121,59640651,830731373,166641014,141588017,43993,44000,43981.25,43980,44014.8
78760424,5500,962619669,106535995,968421177,969042543,969246110,5500,5500,5500,5500,5500
78760809,176499.94,97747646,604191833,783270317,806988833,806626248,176474.515,176462,176540.26,176711.666666667,176839.573333333
78762778,17547,49610686,89168181,23429322,145671470,797264504,17543.85,17536.8,17535,17560,17530
78768644,876167.04,153240671,154130918,831296434,859100778,612389572,875700.156,877367.286666667,877687.6775,878082.58,879000
78776255,976666.5,622390797,198443459,176413441,828659081,86875007,976063.963333333,977416.05,977821.853333334,974592,974556.54
78777254,18000,828995816,800979213,43762501,604821363,60534112,18000,18000,18000,18000,18000
78780083,17841.6,109515796,56457229,804442432,145010877,106446490,17843.1,17844.22,17845.39,17835,17850
78783387,75000,171926145,8646239,169199564,808655992,55101851,75000,75000,75000,74985,74970
78789775,623417.865,613561562,59488945,87111167,78625075,153980743,623628.195,622618.333333333,625118.358333333,620933.88,626235
78789801,136828.17,15018881,831810093,69008340,883388787,80603798,136914.19,136935,137000,136604.833333333,136560.47
78794233,27688.7,50558584,49014132,149510914,175993328,9711776,27676.74,27701.618,27710,27665,27716.09
78795851,509469.47,835130485,181157256,794039441,621929525,8935504,507737.451666667,507462,511606.333333333,506837,512175.076666667
78795863,NA,,,,,,,,,,
78795869,38426,10612265,4127879,13839899,128901498,143490436,38411,38400,38400,38378.72,38475
78795880,54193.01,48008205,44017122,104608695,827853529,170563709,54193.03,54203.045,54213,54167.16,54161.1
78801103,1722,10707359,79328811,844916353,9255191,3099959,1721,1725,1716.79,1728,1713.77
78801647,750,130386647,2460137,157955597,831646786,623453755,750,750,750,751.9,757.45
78806217,622,103570289,21468673,805691628,619040541,51758738,620.61,624,625,615.98,614.95
78809796,11745.5,14782020,8280344,3732393,41668935,933678708,11748,11742.6966666667,11741.77,11741,11750.454
78809932,NA,,,,,,,,,,
78811605,248,624295924,14682958,52782497,24299203,88209064,247.5,250,253,240,257.945
78813252,6382.92,8090375,2025604,783193175,966805970,804895308,6385.9925,6387.6,6388.62,6375,6375
78824514,17680,878160332,6222857,68681357,62053871,124347944,17680,17678.92,17666.6666666667,17665.432,17699.68
78825795,NA,,,,,,,,,,
78837139,898670.61,74352667,964294813,189737810,16629185,964983659,898785.903333333,896932.805,902659,902903.5675,892241
78840771,2000,79324463,362457897,15654101,942544714,11776796,2000,2000,2000,2000,2000
78841446,21900,144140845,555504430,197437015,169601999,21350900,21904.68,21908.2666666667,21909.42,21883.294,21917.88
78853242,4945,133551791,22399612,49447832,70585153,34194910,4945,4945.04,4940.8,4940,4950
78878851,6750,962311887,620473244,784474827,8378304,166778535,6750,6750,6750,6751,6748
78880610,1975337.115,874569015,56294614,884604794,801436148,933935124,1976335.925,1973707.25333333,1968726.72666667,1985176.76833333,1985346.87666667
78893264,1600,14866070,116358347,79298904,2188886,62259218,1600,1600,1600,1594.7325,1606.6666666667
79087780,10999.4,963633057,103104043,166656462,788467533,831000583,11000,11000,11000,11000,11000
79088032,6030,114855823,96873955,75419275,148207301,792997074,6026.5,6026,6026,6034.3433333333,6025
79091282,0,2176428,69884849,130058340,138552133,186799409,0,0,0,0,0
79091669,NA,,,,,,,,,,
79093206,6943.91,42886580,194575221,142124515,809189405,2033710,6943,6945,6942.6666666667,6946.6,6940
79099274,7650,175526219,783762912,615319246,962916144,78537606,7650.4,7648.6666666667,7653.495,7653.6,7654.68
79115799,346782.35,782571574,837513316,808115153,626597368,11683364,346834.5,346874.2,347146.923333333,347282.3,348036.8
79141096,29304,152615712,71150528,48596548,110261711,128381550,29294.495,29293.3333333333,29318.375,29285.875,29325.0533333333
80628639,12500,830219627,625772145,965538064,160130527,962429861,12500,12500,12500,12500,12500
81897456,9975,155944432,617407325,830184128,1962224,64234610,9975,9975,9975,9975,9975
