company_dunsum,product_count,top1_dunsnumber,top2_dunsnumber,top3_dunsnumber,top4_dunsnumber,top5_dunsnumber,top1_product_count,top2_product_count,top3_product_count,top4_product_count,top5_product_count,top1_jaccard_distance,top2_jaccard_distance,top3_jaccard_distance,top4_jaccard_distance,top5_jaccard_distance
969276252,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
140761607,1,612539135,800535325,786474093,827134995,968430475,1,1,1,1,1,0,0,0,0,0
112618434,1,840454854,56690530,16793213,604395665,11202033,1,1,1,1,1,0,0,0,0,0
942918624,12,127762412,604489679,22609898,30694608,968206545,3,4,2,2,9,0.75,0.7692307692,0.8333333333,0.8333333333,0.8333333333
56830797,1,1914381,869454173,783943686,364208025,788119894,1,1,2,2,2,0,0,0.5,0.5,0.5
830405614,1,75420380,15184534,835563974,123787736,786538561,1,1,1,1,1,0,0,0,0,0
120184408,1,172030350,942054461,134131114,122814668,126483903,1,1,1,1,1,0,0,0,0,0
557232258,1,602750762,76668581,143310675,883503054,92538073,1,1,1,1,1,0,0,0,0,0
941895989,1,153884007,100943047,617319504,172222791,13900449,1,1,1,1,1,0,0,0,0,0
175120724,1,802531475,858426443,962331745,616205675,134303192,1,3,3,4,20,0,0.6666666667,0.6666666667,0.75,0.95
84610070,1,601220895,91238787,361438187,965007503,51060408,1,1,2,3,4,0,0,0.5,0.6666666667,0.75
798083564,1,27518640,804715373,85874667,829282552,179538418,1,1,1,1,1,0,0,0,0,0
361136708,5,837549708,625905062,829386072,145683640,59174847,1,1,1,1,1,0.8,0.8,0.8,0.8,0.8
177079394,1,1662225,1023472,47217190,80612534,883388787,1,2,3,4,5,0,0.5,0.6666666667,0.75,0.8
965258551,2,829209738,32157125,27366947,49888688,825280683,2,2,2,2,3,0,0,0,0,0.3333333333
607710873,1,144556222,757122424,186139903,78465065,829684518,1,1,1,1,1,0,0,0,0,0
139121524,2,122502961,4677399,963908004,849159991,4082814,2,2,2,2,2,0,0,0,0,0
968676861,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
798316725,1,167531362,104288167,56135742,153636159,965981751,1,1,1,1,1,0,0,0,0,0
556066827,1,847032331,50819358,65708786,53291415,199144346,1,6,8,9,15,0,0.8333333333,0.875,0.8888888889,0.9333333333
188991954,5,80778868,83864038,48367528,832896224,44519445,2,2,2,2,2,0.6,0.6,0.6,0.6,0.6
808163567,1,78706172,824736110,806343612,85094126,949296859,1,1,1,1,1,0,0,0,0,0
171893282,2,962592424,78544034,796905896,829947857,142010912,1,1,1,1,4,0.5,0.5,0.5,0.5,0.5
197142581,2,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
68025683,2,55930606,151727018,122936607,806710588,152056029,2,2,3,1,1,0,0,0.3333333333,0.5,0.5
614929834,2,929022028,102975448,798759700,73366119,11364531,2,2,2,3,3,0,0,0,0.3333333333,0.3333333333
785802786,1,3219615,131416138,968245779,5906482,192284065,1,1,1,1,1,0,0,0,0,0
40071011,2,125170639,85667590,179905856,43984876,149345634,2,2,2,3,3,0,0,0,0.3333333333,0.3333333333
57158479,1,144845976,11678695,70347435,57664375,615710196,1,1,1,1,1,0,0,0,0,0
831354290,3,179056908,605898824,966342057,38475596,943282798,4,1,1,1,1,0.6,0.6666666667,0.6666666667,0.6666666667,0.6666666667
962790635,1,11459278,10123610,802048566,190815519,610312654,1,1,1,1,1,0,0,0,0,0
67410779,1,103392416,6938930,113423529,606800204,785135190,1,1,1,2,2,0,0,0,0.5,0.5
61990008,3,12296559,961586448,2188324,139121979,1479369,3,1,1,1,1,0.5,0.6666666667,0.6666666667,0.6666666667,0.6666666667
114370096,1,6933030,826526212,16983363,835432501,783270317,1,1,1,1,1,0,0,0,0,0
52535945,1,186767224,793500294,121781053,131618597,175358068,1,1,1,1,1,0,0,0,0,0
617354147,1,153884007,100943047,617319504,172222791,13900449,1,1,1,1,1,0,0,0,0,0
938836541,6,128419095,64696941,827714994,938265865,805277332,12,2,2,2,2,0.6153846154,0.6666666667,0.6666666667,0.6666666667,0.6666666667
113911718,1,90744319,153646245,28798775,64480551,50265321,1,1,1,1,1,0,0,0,0,0
3084076,1,837549708,625905062,829386072,145683640,59174847,1,1,1,1,1,0,0,0,0,0
68795830,1,12973875,3274045,807835793,5029111,189658888,1,1,1,1,1,0,0,0,0,0
795997022,2,185374139,613921209,154128243,11709660,242470466,1,1,1,2,2,0.5,0.5,0.5,0.6666666667,0.6666666667
14381383,2,50286582,183045913,830608985,64282601,2186799,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
18839931,1,126522259,968497425,868712308,78423197,183720515,1,1,1,1,1,0,0,0,0,0
78706172,1,808163567,824736110,806343612,85094126,949296859,1,1,1,1,1,0,0,0,0,0
826551400,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
147546969,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
151727018,2,55930606,68025683,122936607,806710588,152056029,2,2,3,1,1,0,0,0.3333333333,0.5,0.5
194239018,11,11494957,68691195,17592135,620710210,621218259,4,5,5,6,7,0.75,0.7692307692,0.7692307692,0.7857142857,0.8
832813377,1,15182868,179590484,612539135,2163178,11478401,37,56,1,3,1,0.972972973,0.9821428571,1,1,1
79308268,1,175281013,153956417,149284502,12887753,621643746,1,1,1,2,3,0,0,0,0.5,0.6666666667
122035918,1,70854070,154590330,249825845,37056934,185734688,1,1,1,1,1,0,0,0,0,0
4169793,1,150916658,808501931,85178908,7021066,603960469,1,1,1,1,1,0,0,0,0,0
614344914,1,153884007,100943047,617319504,172222791,13900449,1,1,1,1,1,0,0,0,0,0
181156498,3,962480047,171299444,122279094,789694825,121360627,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
57126534,1,786454462,52782497,71630078,36838092,106536352,1,1,1,1,1,0,0,0,0,0
621640379,12,1906705,931739213,808688204,59899864,60605883,3,11,4,4,4,0.8461538462,0.85,0.8571428571,0.8571428571,0.8571428571
785179925,2,6012801,243651288,251476669,180362290,787411917,2,1,1,1,1,0,0.5,0.5,0.5,0.5
38590634,1,11377207,30304893,37900057,113188770,612539135,1,4,8,15,1,0,0.75,0.875,0.9333333333,1
145965872,2,940032311,147677319,828317748,88060855,808906507,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
78318844,1,16749376,612539135,2163178,11478401,2300051,2,1,3,1,5,0.5,1,1,1,1
73877297,1,361592082,832881655,18100524,831751552,6631720,1,1,1,1,1,0,0,0,0,0
927887315,5,11375227,162371590,157306960,79478913,607616914,2,2,3,3,4,0.6,0.6,0.6666666667,0.6666666667,0.7142857143
13438445,1,62593918,33159125,619368298,78451125,130605814,1,1,1,1,1,0,0,0,0,0
3123072,2,966434789,54321898,188570626,806750386,2227478,2,1,1,1,1,0,0.5,0.5,0.5,0.5
122379519,1,604751631,121016844,9114380,177573573,106236144,1,1,1,2,3,0,0,0,0.5,0.6666666667
20751082,4,3548489,606624653,10019433,127727035,609655923,3,4,7,2,2,0.25,0.4,0.4285714286,0.5,0.5
11924335,4,111941600,104681288,806772802,807828228,38013397,4,5,3,4,4,0.4,0.5,0.6,0.6666666667,0.6666666667
829273692,1,3791217,6924088,1063577,67862672,81867871,1,1,1,1,1,0,0,0,0,0
61487781,2,837549708,625905062,829386072,145683640,59174847,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
795525187,2,837549708,625905062,829386072,145683640,59174847,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
46831251,2,152359241,154319248,620765123,627578529,831263640,2,1,1,1,1,0,0.5,0.5,0.5,0.5
13372970,2,76782366,785141719,609531983,149510914,132829909,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
72831415,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
7547651,1,944535152,295725600,828684378,6015424,95171724,1,1,1,1,1,0,0,0,0,0
3683646,1,966961570,831326819,47917997,32232139,602834483,1,1,1,1,2,0,0,0,0,0.5
173550745,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
2485092,1,837549708,625905062,829386072,145683640,59174847,1,1,1,1,1,0,0,0,0,0
8265233,8,611479031,805568339,165008199,831897454,606601136,6,10,3,4,4,0.6,0.6153846154,0.625,0.6666666667,0.6666666667
829948392,3,5093901,153884007,100943047,617319504,172222791,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
606983203,1,3219615,131416138,968245779,5906482,192284065,1,1,1,1,1,0,0,0,0,0
76900880,2,61829438,91393900,867034647,1364561,41751546,2,3,1,1,1,0,0.3333333333,0.5,0.5,0.5
79215662,1,3219615,131416138,968245779,5906482,192284065,1,1,1,1,1,0,0,0,0,0
782443845,1,62978010,800580594,795952852,621412506,140703641,1,1,1,1,1,0,0,0,0,0
808655992,1,63786032,627977564,11516510,9431466,51758449,1,1,1,1,1,0,0,0,0,0
807201207,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
43127141,2,790297019,24715182,27034487,621397256,23058159,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
160759135,2,5536698,119902534,18112834,620365023,967575718,2,2,2,2,2,0,0,0,0,0
106173672,7,78790103,610003899,61843553,14719061,192389336,4,2,2,2,2,0.625,0.7142857143,0.7142857143,0.7142857143,0.7142857143
825228914,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
883503054,1,602750762,76668581,143310675,557232258,92538073,1,1,1,1,1,0,0,0,0,0
137352436,2,809887065,137255621,782015569,785863221,144260234,2,2,2,2,2,0,0,0,0,0
156507485,1,782806673,790931732,828520333,827451386,783267321,1,1,1,1,1,0,0,0,0,0
606935901,1,83730627,603168931,10249493,2329837,193444080,1,1,1,1,1,0,0,0,0,0
832579911,1,41710604,181628384,835878943,138824813,140878005,1,1,1,1,1,0,0,0,0,0
969360119,1,964457803,969536031,791145134,244218298,621629307,1,1,1,1,1,0,0,0,0,0
187931717,1,83739263,828118484,142659635,809163319,75916762,1,1,1,1,1,0,0,0,0,0
151227766,2,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
42281113,1,622541878,182475876,122250509,67236505,101719243,1,1,2,2,3,0,0,0.5,0.5,0.6666666667
831120303,1,832328244,78255593,11174286,830512476,786520767,1,1,1,1,1,0,0,0,0,0
48367528,2,8600827,796450364,153884007,100943047,620473244,3,3,1,1,1,0.3333333333,0.3333333333,0.5,0.5,0.5
782974588,1,789118627,142522403,154150812,808011191,600907229,1,1,1,1,1,0,0,0,0,0
157628525,2,966507378,71986590,961917759,53516568,607993826,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
610282118,3,136721250,784141384,932838519,198627978,41138939,3,4,1,1,1,0.5,0.6,0.6666666667,0.6666666667,0.6666666667
149519357,1,624295924,111900486,828453329,82840302,606820392,1,1,1,1,1,0,0,0,0,0
928825876,9,144506081,609570742,114715266,109366877,71618557,3,8,4,4,4,0.6666666667,0.6923076923,0.7,0.7,0.7
128886236,1,98792237,785462201,969289904,67459326,965457141,1,1,1,1,1,0,0,0,0,0
34987663,1,120250357,150768562,782959923,69236297,59014258,1,1,1,1,1,0,0,0,0,0
125805171,1,606750032,828659081,172952033,149706483,144934929,1,1,1,1,1,0,0,0,0,0
36814572,3,3001757,11127438,615217486,796275956,956433742,3,2,2,2,2,0,0.3333333333,0.3333333333,0.3333333333,0.3333333333
1599786,1,2158202,956733497,809968902,1220060,5253844,1,1,1,1,1,0,0,0,0,0
30972272,3,69897031,43794593,88000315,1949684,622920353,3,4,1,1,1,0.5,0.6,0.6666666667,0.6666666667,0.6666666667
968497425,1,126522259,18839931,868712308,78423197,183720515,1,1,1,1,1,0,0,0,0,0
195152939,6,79125809,1825736,78837139,968062518,960897429,7,12,11,11,5,0.375,0.5,0.5833333333,0.5833333333,0.625
926824616,17,780903126,7529142,189753101,106539513,607970691,9,5,7,29,14,0.7,0.7058823529,0.7368421053,0.7567567568,0.76
967269940,1,932825581,7900129,556176873,3259405,82916052,1,1,1,1,1,0,0,0,0,0
106832710,2,8260234,626910728,788495034,173765264,964449495,2,3,1,1,1,0,0.3333333333,0.5,0.5,0.5
830482688,18,149530219,938318995,149275609,603814054,154869622,18,5,16,8,10,0.8387096774,0.85,0.8666666667,0.8695652174,0.88
77073658,2,604476957,801877879,801352712,782430560,612907159,2,3,1,1,1,0,0.3333333333,0.5,0.5,0.5
949678213,1,780386269,112772652,789665333,57190100,145010877,1,1,1,1,1,0,0,0,0,0
120287136,1,782806673,790931732,828520333,827451386,783267321,1,1,1,1,1,0,0,0,0,0
104045703,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
602875502,1,879322667,926367939,166669742,178699799,11200987,1,1,1,1,1,0,0,0,0,0
33415576,1,796832181,788964385,626607621,603888384,832252840,2,3,8,17,18,0.5,0.6666666667,0.875,0.9411764706,0.9444444444
2569994,2,31648376,134762111,174725494,808007348,154646103,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
7881405,1,78760424,160059044,121170844,612539135,2163178,1,1,6,1,3,0,0,0.8333333333,1,1
54772400,2,148057107,828637343,968913942,933977936,133846324,3,3,1,1,1,0.3333333333,0.3333333333,0.5,0.5,0.5
16898496,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
68261275,1,51411122,940865090,11415296,47648634,837620624,1,1,1,1,1,0,0,0,0,0
11077815,1,808729946,781421011,605826197,112020649,848539631,1,1,1,1,1,0,0,0,0,0
54057880,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
40540304,1,153672964,99851016,969675123,150282309,41455850,1,1,1,1,1,0,0,0,0,0
21942567,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
3915006,3,829193445,79125809,963695163,831654236,87840018,7,7,4,1,5,0.5714285714,0.5714285714,0.6,0.6666666667,0.6666666667
96212626,2,63138622,124431136,147175017,78731398,801411054,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
785135562,1,968997101,40861601,88805734,81897456,613866735,1,1,1,1,1,0,0,0,0,0
2138568,19,609003660,1803089,2488989,106530744,195553482,18,26,26,33,7,0.724137931,0.75,0.75,0.7619047619,0.7619047619
135174832,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
969540751,4,69896165,69057115,71457964,40841306,69890911,4,3,3,6,4,0,0.25,0.25,0.3333333333,0.4
617233333,6,175222520,5536698,119902534,160759135,48620512,4,2,2,2,2,0.5714285714,0.6666666667,0.6666666667,0.6666666667,0.6666666667
125170639,2,40071011,85667590,179905856,43984876,149345634,2,2,2,3,3,0,0,0,0.3333333333,0.3333333333
185930542,2,72595457,243651288,251476669,180362290,787411917,2,1,1,1,1,0,0.5,0.5,0.5,0.5
37566631,49,175892251,832684190,808283480,160975009,964763309,65,36,28,91,24,0.6097560976,0.6507936508,0.6724137931,0.7037037037,0.7192982456
91820147,2,11364531,361592082,830201062,832881655,18100524,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
8243552,3,111166182,5574330,607131083,155561806,181118738,2,1,1,1,1,0.3333333333,0.6666666667,0.6666666667,0.6666666667,0.6666666667
841627677,1,63369219,33575002,125734405,883550162,1941301,1,1,1,1,2,0,0,0,0,0.5
6016547,1,243651288,251476669,180362290,787411917,6366108,1,1,1,1,1,0,0,0,0,0
18177766,2,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
90102646,1,10113913,133469119,621287874,188403125,169102816,1,1,1,1,1,0,0,0,0,0
168628167,3,619414113,89193718,78721456,784133113,604357087,2,5,3,4,8,0.3333333333,0.4,0.5,0.6,0.625
102685141,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
2513059,8,140039392,782025688,21974928,626578041,5050346,5,5,11,22,2,0.7,0.7,0.7333333333,0.75,0.75
785863221,2,809887065,137255621,782015569,137352436,144260234,2,2,2,2,2,0,0,0,0,0
52970738,4,104215855,1344621,807799903,97579379,9060013,2,2,2,2,2,0.5,0.5,0.5,0.5,0.5
122478121,13,54881800,8354821,11782286,64269913,79312831,8,8,3,5,5,0.6,0.6875,0.7692307692,0.8,0.8
19471721,4,4246716,613258300,804515443,115978041,6452312,2,2,2,3,3,0.5,0.5,0.5,0.6,0.6
115145732,3,804682276,966342057,38475596,943282798,48160423,2,1,1,1,1,0.3333333333,0.6666666667,0.6666666667,0.6666666667,0.6666666667
19455703,1,879322667,926367939,166669742,178699799,11200987,1,1,1,1,1,0,0,0,0,0
175745595,7,831917161,11459096,784808300,836642439,326905809,5,9,6,2,2,0.6666666667,0.6666666667,0.7,0.7142857143,0.7142857143
94349065,4,51266187,189741390,793958943,79965901,12472478,3,2,2,3,3,0.25,0.5,0.5,0.6,0.6
172080665,1,1885953,968852749,58317863,7938207,847927498,1,1,1,1,1,0,0,0,0,0
61939265,2,556496370,136483802,149345634,118177190,159776806,2,2,3,3,3,0,0,0.3333333333,0.3333333333,0.3333333333
18754742,2,83739263,828118484,142659635,809163319,75916762,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
110341133,1,83739263,828118484,142659635,809163319,75916762,1,1,1,1,1,0,0,0,0,0
61337663,63,39402086,157301839,78342365,2185551,11445301,48,53,40,28,37,0.6296296296,0.6352941176,0.6447368421,0.6811594203,0.7012987013
120428276,1,172030350,942054461,134131114,122814668,126483903,1,1,1,1,1,0,0,0,0,0
9000050,1,121818595,194956751,1912864,612539135,2163178,1,39,56,1,3,0,0.9743589744,0.9821428571,1,1
148387785,2,2939064,97593490,19475628,831813667,19992424,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
94939824,1,620387790,64869993,2013522,2334084,119409089,1,1,1,1,1,0,0,0,0,0
831821082,1,67386755,968055827,15922552,826184801,801414322,1,1,1,2,4,0,0,0,0.5,0.75
150717684,1,3277571,13550645,29362225,11072840,18609925,1,1,1,1,1,0,0,0,0,0
878275817,1,788495034,964449495,175096619,198205619,963397901,1,1,1,1,1,0,0,0,0,0
89476097,1,964533876,796477222,104329078,150780674,94982386,1,1,1,1,1,0,0,0,0,0
968257550,1,801841214,612138391,6949895,60879355,809131733,1,1,1,1,1,0,0,0,0,0
189658888,1,12973875,3274045,807835793,5029111,68795830,1,1,1,1,1,0,0,0,0,0
68679679,1,612918891,137348319,794989942,830346230,11320561,1,1,1,1,1,0,0,0,0,0
83139394,7,19918858,4121059,166569850,121170653,126023035,3,7,4,4,4,0.5714285714,0.6,0.625,0.625,0.625
171948594,3,35922157,37292794,944535152,606750032,295725600,4,4,1,1,1,0.6,0.6,0.6666666667,0.6666666667,0.6666666667
22555028,2,616705708,801105271,622230522,825209328,968345467,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
858778442,1,68701713,14005016,146645168,69045771,80951007,1,1,2,2,2,0,0,0.5,0.5,0.5
1906130,1,45798121,78667476,54905922,618510721,11832672,1,1,1,1,1,0,0,0,0,0
11288123,2,363655143,603241761,151392722,167297402,124268314,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
36838092,1,786454462,52782497,71630078,57126534,106536352,1,1,1,1,1,0,0,0,0,0
98232465,3,83739263,788566412,828118484,90603700,194511994,1,1,1,1,5,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
42811430,1,62978010,800580594,795952852,621412506,140703641,1,1,1,1,1,0,0,0,0,0
67490086,1,198612053,963638452,613580588,227042850,128828949,1,1,1,1,1,0,0,0,0,0
168927213,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
99754889,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
962768300,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
835979147,1,53381612,164573102,65516288,138782797,5950584,1,1,1,1,1,0,0,0,0,0
806127507,5,968519202,829804132,105376586,824939412,804814150,2,2,2,2,3,0.6,0.6,0.6,0.6,0.6666666667
113066281,1,88665393,56701915,118345375,14232321,107741878,1,1,1,1,1,0,0,0,0,0
964983659,1,172030350,942054461,134131114,122814668,126483903,1,1,1,1,1,0,0,0,0,0
603014510,3,89921766,127604408,98038607,962163072,173644449,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
94511883,1,199723045,803602205,36762243,966665346,11036683,1,1,1,1,1,0,0,0,0,0
71619878,48,43964519,1818012,626578041,1707322,64465503,30,118,22,27,67,0.6315789474,0.703125,0.7037037037,0.7068965517,0.7078651685
25027512,1,842082299,128329575,6917504,14623581,781401393,1,1,1,2,2,0,0,0,0.5,0.5
60812141,1,806710588,152056029,784116691,793134081,847410081,1,1,1,1,1,0,0,0,0,0
150748895,2,784205507,624568890,2049880,316642552,9702424,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
12681135,1,71681691,623206646,50583590,949126937,964791763,1,1,1,1,2,0,0,0,0,0.5
806338278,7,608655056,190762083,1775881,2447209,2011385,3,3,3,4,5,0.75,0.75,0.75,0.7777777778,0.8
601242910,3,109366877,966964210,103390717,97833248,788282929,4,2,2,2,2,0.25,0.3333333333,0.3333333333,0.3333333333,0.3333333333
185681012,2,788495034,361592082,832881655,964449495,175096619,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
160348731,1,122708683,72260032,55189732,118727283,605002732,1,1,1,1,1,0,0,0,0,0
602665775,1,88000315,69929842,18287552,139625417,93387579,1,1,1,1,1,0,0,0,0,0
963533807,1,927569673,867481814,800111106,9998626,620862446,1,1,1,1,1,0,0,0,0,0
157774811,1,3791217,6924088,1063577,67862672,81867871,1,1,1,1,1,0,0,0,0,0
11760980,4,23967607,11667748,797016701,49621519,14550974,4,3,4,2,2,0,0.25,0.4,0.5,0.5
84194018,1,557570178,785140062,100363840,161585260,11297959,1,1,1,1,1,0,0,0,0,0
961631772,1,72704224,795925911,134762934,193287968,81894156,1,1,1,1,1,0,0,0,0,0
2456960,1,85701514,48797252,801497728,616443693,20138298,1,1,1,1,2,0,0,0,0,0.5
175354976,3,11494957,788495034,801105271,964449495,175096619,4,1,1,1,1,0.6,0.6666666667,0.6666666667,0.6666666667,0.6666666667
135838084,4,44512544,805269479,136658259,96997742,196910603,2,2,2,2,3,0.5,0.5,0.5,0.5,0.6
57143901,1,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0,0,0,0,0
830732793,1,968997101,40861601,88805734,81897456,613866735,1,1,1,1,1,0,0,0,0,0
874378433,3,115978041,612687459,128297095,78508346,949103725,3,3,3,3,4,0.5,0.5,0.5,0.5,0.6
831923011,2,943439224,618991413,828516257,800028230,94626921,3,1,1,1,1,0.3333333333,0.5,0.5,0.5,0.5
3275224,1,123509767,965408230,7915839,800413036,153684134,1,1,1,1,1,0,0,0,0,0
83920140,1,186585741,119050664,878380195,600809656,786575139,1,1,1,1,1,0,0,0,0,0
124679846,1,54321898,188570626,806750386,2227478,151808995,1,1,1,1,1,0,0,0,0,0
162009369,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
962275520,2,113011790,783516727,6528566,85635928,802006903,1,1,1,2,4,0.5,0.5,0.5,0.6666666667,0.8
113076632,2,780400771,157652467,120891614,180448466,795425060,1,1,4,1,1,0.5,0.5,0.5,0.5,0.5
79491649,1,830575101,131560935,119704054,831531285,78460157,1,1,1,1,1,0,0,0,0,0
2388999,1,803413269,116003666,153789961,798069175,612539135,1,3,121,256,1,0,0.6666666667,0.9917355372,0.99609375,1
830782749,1,800436268,118870216,826401932,29107505,12781881,1,1,1,1,1,0,0,0,0,0
5664431,2,5574330,155561806,181118738,53307435,125871405,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
20408265,1,968997101,40861601,88805734,81897456,613866735,1,1,1,1,1,0,0,0,0,0
837513316,9,69293090,1660786,4245668,112117283,9120817,14,14,3,7,3,0.6470588235,0.6470588235,0.6666666667,0.6666666667,0.6666666667
